,0,1,2,3,4,5,6
0,0.007293808646689853,0.005205384235898919,0.9393636296481847,0.014651484927808392,0.009868708529769094,-0.0028197335857626654,0.02642180467083391
1,0.0139512037332227,0.0005164634433799942,0.8604397014101999,0.02862811902720218,0.02941522871555763,0.03427071859112141,0.032786375082129504
2,0.03140152062264984,0.014775364423752296,0.699086686680738,0.054944418403318866,0.05611341068429487,0.08842598978038888,0.05525282386831232
3,0.1508644978489371,0.024936073889564647,0.5151691844394043,0.06097197049809836,0.06716391814396001,0.1174214371581589,0.06346361134869091
4,0.4357598062192678,0.02525801133495456,0.31228868921222797,0.032612279347868464,0.04987366591535414,0.09946745246068375,0.044722304860127154
5,0.7964396822054846,0.016661973979858885,0.10792262515814566,-0.003211541866757317,0.0177002131792399,0.05572284681148232,0.008746776523325006
6,0.9641227617615933,0.009176531339974509,0.0039062415009385454,0.019057492184442637,-0.0030859267056598146,0.02373729932667117,-0.016923563500604033
7,0.7715610019610881,0.012334459001864417,0.06799759052241727,0.14447029982240614,-0.0002834050679598535,0.019428082216227414,-0.015509931820161887
8,0.38175599139467287,0.02241805866424179,0.22488020700657002,0.32106368933925045,0.016030734510806437,0.031572402912463916,0.002281308823076228
9,0.06250289555307562,0.04254778987765925,0.3696245162234458,0.42385119246963265,0.029429734010148083,0.04331497511599009,0.028706739736877263
10,0.03172430227557116,0.19035886069824404,0.7283417468353118,0.003692770249379612,0.021628367835839685,0.001079354886359317,0.02318057431167811
11,0.03130242782807616,0.2408836421575799,0.641115801633793,0.01830260830782804,0.03354975272081759,0.018360174337898497,0.016516767436735857
12,0.0342179422994518,0.3022065106502436,0.49713821748250697,0.046098764425708844,0.05012787114116863,0.046721773094413555,0.023513471121658525
13,0.13609054979084548,0.314104642242671,0.34542662197598895,0.051178455672563704,0.0600938152139855,0.06461470919384238,0.028506403086780263
14,0.4001506945065739,0.23822585420503709,0.1952428988626328,0.01875616568363485,0.05752464695597609,0.06212513523527997,0.027980314212910223
15,0.739904806075372,0.11268068694342386,0.0483080909454936,-0.01705621280082828,0.047953087302619324,0.047585982820481654,0.020628669134992783
16,0.9000054286716641,0.016861005023066866,-0.02930504914224219,0.027327256543546743,0.03958201526907263,0.03460025719319738,0.010942794565125591
17,0.7223723432354412,-0.014858405064568758,0.013423489259677956,0.21132449228695127,0.03497538352738479,0.028500145887730664,0.004285292847575978
18,0.359482011227068,-0.0070549458230892426,0.12368121600548843,0.46344190778141303,0.03284763258090361,0.026968373697323675,0.0006632005974458732
19,0.060679575495922705,0.019983514468722374,0.24247158285587034,0.6053719768399863,0.03158207293323142,0.028394560356488584,0.011521130990624101
20,0.042102864588646816,0.4473623446827248,0.3977002454974309,-0.00038826411102817204,0.037263541196013356,0.04228383109771128,0.033671397680542614
21,0.03216583231652381,0.5710331750408146,0.3105479842705482,0.014636365072908178,0.03632666562609428,0.024978838730957378,0.010333062508955992
22,0.013968516925697505,0.6936330304111697,0.21298579170201332,0.04290732705010439,0.03586675978752231,0.0035016995954609414,-0.0028457253578903496
23,0.07672339471846537,0.7078532862500913,0.12927422263103194,0.04653845054697535,0.04248255836506272,-0.005006915813636902,0.0021443260158993116
24,0.27473164644912385,0.5330897118003954,0.07470829368572629,0.010676131141794318,0.06066504372905596,0.009625146251699336,0.0365035195262472
25,0.5380366195700316,0.25616623582094217,0.028500947503061758,-0.023063817556233518,0.0839306087653126,0.035463994412296425,0.08096306769301143
26,0.6654776518792155,0.04636540929690011,-0.0022806916532710497,0.047503586070077625,0.09401037374092888,0.049906560089215485,0.09902296533319675
27,0.5335609271664891,-0.030229627164319345,0.003344451951531102,0.29689785919340117,0.07970368389768301,0.04248062789818973,0.07425853097068615
28,0.25882149086424455,-0.02527741290092636,0.031759423405865905,0.6324085844008205,0.052168921224392324,0.022988395628550658,0.027156342777757997
29,0.02965147519287545,0.009262428366815262,0.0985949848488723,0.8165585658800878,0.030887908399349396,0.010515014372202723,0.004532480728481919
30,0.04438702418101981,0.5598248329541691,0.14097430581190484,-0.0017342941956474955,0.039687254070614374,0.17880002358769845,0.0380459784313493
31,0.031306934120230584,0.7220660659371119,0.06403865479811521,0.017395279341806527,0.029131733917336027,0.12596847035223463,0.010103954974961415
32,0.001389030863768681,0.8800284919417047,0.01583521863326187,0.05069418801209735,0.01629388104292735,0.04009177983892738,-0.004324811739864487
33,0.030589907854789822,0.8994658338579682,-0.008210472980051287,0.055162223070485746,0.01834388978325581,-0.014956995208553162,0.01960619831455085
34,0.1608815944102611,0.6777095120452106,0.006505411232992309,0.013526195894797977,0.045918680146574686,-0.010287977445604668,0.10573748592240366
