,0,1,2,3,4,5,6
25,0.24009628936208244,-0.014691921668573804,0.0028516884507147067,0.6269978757208964,0.03375600711902052,0.0843646563612559,0.02665305055083718
26,-0.002435657518767953,0.0345271578361831,0.030859737037060075,0.8904532716799142,0.0023592131513082565,0.03288576767417262,0.011352325403597374
27,0.03851317687348302,0.8828498159620848,0.03637315999061724,0.01892560749073091,0.01975817979483517,0.015430951496896994,-0.011860635826972273
28,0.02090955094593208,0.802445344223937,0.02130374805032631,0.02353076456574754,0.020534212596005783,0.07702384055247158,0.034266614180870514
29,0.03110785010095206,0.6515905572250674,0.03284780574062607,0.07930067874041624,0.010975464554773467,0.09140102338659706,0.10277739596119183
30,0.11062608885772734,0.48824910912097275,0.04459164244715336,0.0858350941686784,0.014289902520097972,0.08460030764716786,0.17179569084816546
31,0.2718801182536661,0.3054999133091666,0.05180123174472473,0.037085107573726406,0.035034845296760764,0.05964046537776191,0.23903975297580377
32,0.39739175398750815,0.1304957184948735,0.044311861637762684,0.04175033355833285,0.056880628467590094,0.051697179618350186,0.277463655099484
33,0.34294221823228704,0.02279319948803593,0.024412851138407743,0.2733005351667073,0.05378170695651205,0.05707777408770931,0.22569666435718877
34,0.14839996224935614,-0.030869206763702417,-0.0016853034296653302,0.6842950195973242,0.029605057358045056,0.06649086703246343,0.10378080435059499
35,0.00239573168807955,0.0011286927472764496,0.004980815211205469,0.9596405096908751,0.00083565027930467,0.025203773479555713,0.005806949709314932
36,0.020262055961052183,0.5056692197152974,-0.0006604070138606088,0.016356664361011575,-0.0005185994079833084,0.4344566437307007,0.024414401209981423
37,0.025624724892128442,0.44284886860793843,-0.012375229605138316,0.033777068088883644,0.0019425425914403466,0.4900990068463009,0.01808763931857791
38,0.05347377826303247,0.36804288611129077,0.009160102029062533,0.10511215073703084,-0.005583085787144254,0.43239846856786635,0.03738945342366563
39,0.0900482750662497,0.2872841520439676,0.03179812463523568,0.1142943655868498,-0.009842792771453127,0.3209621576574726,0.1654386262737555
40,0.13422210257727152,0.19272471888373394,0.05086673792361457,0.05046393534850374,-0.008024443945064477,0.1542818578725489,0.4254430546070358
41,0.15950419189457452,0.0916780658927363,0.05365767537960814,0.03087985993561193,0.000650342853213734,0.026440681994961412,0.6371771560868355
42,0.1316612008889328,0.025581765782436316,0.03920965241778074,0.23200613902155964,0.013426073489998719,-0.003912236526419255,0.5620275741761451
43,0.0639830563013728,-0.00900338792055233,0.015000673664080422,0.608614455144019,0.027976227129183046,0.03283332744276202,0.26060507313622083
44,0.021794976321577036,0.028762990156661505,0.02085684694874884,0.8679517353675192,0.027531105214629314,0.02301279075268714,0.010072403693390814
45,-0.001837736721822636,0.08678554632979385,0.024643576684139745,-0.0029684879784227514,0.00612558862264527,0.8225637415964908,0.06467223548433
46,0.02186124237122991,0.03403831442809502,0.014313853440714286,0.022557459777576727,0.02662444268176868,0.8735475263039025,0.007068195757317
47,0.06592849557891414,0.031332451983354326,0.033588502763148675,0.10596132281632598,0.03816616680447962,0.7508853082056479,-0.025859979308505077
48,0.07405340082819004,0.03580346709392768,0.05034562943670373,0.11881009904524376,0.030331701346183598,0.5459894859132775,0.1446590117522452
49,0.03497567289890832,0.04016052618714527,0.05941941581752272,0.04534561208474874,0.0018253072204738457,0.2537148061595187,0.5645469880369776
50,-0.011689371250848984,0.02455809959910593,0.05437050080918354,0.0013873784482453244,-0.012121178614210165,0.020487030335015755,0.9230059005515667
51,-0.020788480264528397,0.008456514075088406,0.040907171923579067,0.15507859101864485,0.023229986271804934,-0.040436696907312775,0.8335624379552528
52,0.0020805225635802116,-0.0009033985208495299,0.02437638748321952,0.4675528877549502,0.09556771639803258,0.021585099312054545,0.38975768035431
53,0.03416817532675641,0.04704613222556153,0.03550814085408499,0.6952231672823745,0.1321772641947538,0.03884634589010871,0.01701919249266158
54,-0.0034086018427664233,0.04170976443196739,0.02696707422072564,-0.0065661675756141236,0.08340477778745567,0.7787009481073182,0.07918594110432149
55,0.012928117206002954,-0.03596308532678916,0.025416287053350528,0.003966133541487893,0.15362125792193357,0.8259022647354763,0.014150949474726567
56,0.048434519106780774,-0.06234925906116362,0.054904726735097054,0.07123323709797247,0.2174141293476846,0.7058460454408253,-0.035469449695454604
57,0.055297258696009294,-0.055897430246445,0.07333436432708784,0.08634612210291842,0.22188155617478797,0.5123152688690695,0.1067266504934388
58,0.024044300132726404,-0.017580376245324825,0.07315098927489105,0.03457273213506096,0.15882458384987694,0.24215882920442455,0.48482593450645717
59,-0.014343512767969274,0.0029190803474150595,0.05671546751061407,-0.005869451511476664,0.11828581048205314,0.02981627608606252,0.8124817166958583
60,-0.022276063072255853,0.0007604278086570382,0.03641971150372891,0.08742191597975868,0.18156527614991755,-0.02315392257150406,0.7392802694263776
61,-0.003921236196094052,-0.01220048483090419,0.016865553377201192,0.29048589729630236,0.3235452792946959,0.036813081448548,0.3484399721341072
62,0.02475890331131031,0.031022301864966684,0.027462602189770313,0.45522169792725836,0.3933187682447149,0.04970845456921469,0.01850826811425311
63,0.012945076913510933,0.30318351650273145,0.0034016790780982964,0.00843141087172905,0.21334350145132905,0.38637603805102727,0.07232091543008255
64,0.0019223888681988988,0.17384467360491884,0.017030387818910697,-0.01409610733471589,0.35667796000993246,0.42988394126687424,0.03476813349398389
65,0.008953176454233519,0.0478840417686105,0.06857325395091624,0.014316036584035907,0.4973174198218985,0.3658970622602551,-0.0029177167983100855
66,0.03385566749167217,-0.010228842984662867,0.09716631626486902,0.03037605647528141,0.5263570947391968,0.26688038198525743,0.055604284940163826
67,0.07800336990915663,0.009361145670441107,0.09143945180269536,0.025222566912354805,0.42672336688534374,0.13608429394235022,0.2331655429270732
68,0.10775584174157007,0.025736638235089093,0.06341164624599724,0.010832460572609892,0.35751214566902223,0.04466298304558247,0.3900934104087695
69,0.08831141052053126,0.007943473514441024,0.030727572641978118,0.03393682325882641,0.4521994288173814,0.03001269438497145,0.356888532990987
70,0.03195863308656763,-0.03246531417765108,-0.001182729268615068,0.09215517230156312,0.671057366692283,0.06607206773647223,0.17244203856934254
71,-0.00023627781818774674,-0.006897922191168693,0.0032457186641993707,0.16887837823802426,0.7699023585413852,0.05009490646807502,0.015027326222936274
72,0.037461601869381383,0.5519916774468192,0.0070912543409040185,0.06191010209554587,0.2792195009066246,0.005496442752357167,0.056805421509434156
73,0.006633204232048773,0.39578134973818924,0.030242937438482553,0.017334034176622493,0.46085449033907644,0.04337039606086979,0.04578709402821987
74,-0.0082266961889082,0.20373494566156058,0.0936928343462981,0.015282148456990496,0.6425242351233539,0.02909838497493622,0.02388992413602628
75,0.02949338141200375,0.09758403213803502,0.12803248159685723,0.030421590432416434,0.6867734721656661,0.011860106186781016,0.015817745489502197
76,0.12946084943131445,0.09394249886005879,0.12015340454710419,0.05912266335460664,0.5720237570967038,-0.0005633913535844082,0.025829556878588608
77,0.2102228498430247,0.09871504856545155,0.08720961223264734,0.06621454537102939,0.49018146243871397,0.008686401461436621,0.03874227755480461
78,0.182798658745999,0.0669507386414564,0.048388830520834536,0.04254174343381917,0.5974894086773979,0.024568910806560873,0.037249446479191574
79,0.07150608093708147,0.008169973351422666,0.009527957348543559,0.00045082412391583837,0.8479815864513103,0.03892702536239867,0.023445184260414746
80,-0.0065725494002268625,0.018384582446127284,0.008705914550431348,0.012323741952647072,0.956220657731361,0.0017281114174202417,0.009200408966387404
