,0,1,2,3,4,5
0,-0.006376387173419429,0.01618525648270347,0.02837235086231818,0.013697462531939875,-0.022314892679705323,0.9704234803027147
1,0.015409562059652215,0.25227439816642117,0.01965807389138266,-0.005012095550675666,0.019493128303851304,0.6981814528345339
2,0.023257911102511686,0.6113155020449554,0.026955956818846022,0.019043758504347696,0.007574009114216129,0.3118536167932319
3,0.023840340585289943,0.799605671542855,0.033444027454661907,0.03928841917747938,-0.0052217385723496434,0.10903809592151348
4,0.013739040625681487,0.6672384765143002,0.03602463872140943,0.04639419479049284,-0.006682121006495789,0.24327394966977917
5,0.0030144804739133113,0.3476366609631375,0.03164667864415441,0.035344732066048934,0.041012112815937085,0.541332682610919
6,0.0014213015696638853,0.08381552015668642,0.02184799462189424,0.015157759071559862,0.19108058676807715,0.6866703964680821
7,0.008644871555076511,-0.024216947921435028,0.010736098880561207,-0.000343561742081111,0.4778488830016402,0.5273322963827601
8,0.01939418160304629,-0.03262147389410941,0.0005940813733568695,-0.009646573885079612,0.8195211926758156,0.20276749477200606
9,0.010790892115417006,0.018971440966367437,0.009298587012906867,0.020367755556318312,0.9321611272817137,0.008403934217577458
10,0.01422772373436973,-0.005358048629131695,-0.0017993269919359123,0.01003331243292005,0.029059867307284493,0.9538406563544577
11,0.12195281098879707,0.16689441127713078,-0.004651876830537693,-0.022485036182935125,0.060596958189964245,0.677715108004069
12,0.23908578038519146,0.4447526974540732,0.012733220103657544,-0.015393416309949615,0.03769226323171826,0.28114745938751634
13,0.29130683466490626,0.5922731949221678,0.0217357938258807,-0.0010601779536057454,0.0484130850413117,0.04734274867410715
14,0.22764489015349293,0.4936616278950069,0.014136451383102544,0.019800757172391048,0.12685998678470822,0.11790079818284127
15,0.10678161503522582,0.2499533013466286,-0.002437108662808829,0.03237061722071344,0.27487519205853816,0.33846025378080885
16,0.022224311451234074,0.05206504413786983,-0.0009985359910448521,0.026632674662975475,0.45004605572885337,0.45004098150583366
17,0.005488144692481878,-0.016333682551101347,0.0401260319084642,0.007676194966346139,0.6262681320236604,0.33679395412819524
18,0.027814699881351518,-0.0028711633638401346,0.10234149266818575,-0.015165678340927247,0.7862379569886172,0.10166862288046852
19,0.032425608606248574,0.05661568295950553,0.15184019541614258,0.005025787545094307,0.7761636051930542,-0.022061488249457084
20,0.021102886307951402,0.017211158805259585,-0.005392208729479181,0.05359382590150413,0.03012020807953908,0.8833643142515011
21,0.24561420916863974,0.07483931569062069,-0.004205378234264007,0.004835261102024702,0.04341018090344573,0.6355241112101712
22,0.5135400919041304,0.2001613436898026,0.017344311080996877,-0.012917815849099179,0.006875845965842009,0.2750090936946014
23,0.6373848374996385,0.2696279416625141,0.02301430563589696,-0.007653571004938131,0.049161971643679636,0.02847066047305602
24,0.5005689118808072,0.2312139438654516,0.0006283535236462912,0.032743463043636845,0.23160387748282574,0.003240845177216789
25,0.22808707303017567,0.12731224020516696,-0.029888590715722613,0.08027556039214007,0.5043537111246071,0.08985903827209607
26,0.02852494835606678,0.052352402676544896,-0.0114080530319087,0.09661894607285282,0.6930600446061524,0.14085729703629768
27,-0.022424568435873593,0.05827107907223533,0.09899075464868434,0.07244644759357649,0.68785817712019,0.10487131676796235
28,0.01456355294696024,0.11280514299570793,0.25577010636373654,0.028735897967181345,0.566226361526916,0.02191844836187795
29,0.0384059324127414,0.18272702404668412,0.3568800889691716,0.02989701853265836,0.380302101877,0.011790711479669702
30,0.023327776340055645,0.037181399643541224,0.06059524084658913,0.083061611069285,0.024928907045136728,0.7708999518496069
31,0.33181811206170714,0.012244070776443627,0.046836293646853044,0.0256077655218806,0.027294152538368754,0.5562112550582676
32,0.7084828328110382,0.026752813131353637,0.039433884634949345,-0.00524603464347595,-0.01800682113797203,0.24858969696033495
33,0.8840700024912758,0.03750962214989351,0.021027560317720267,-0.001588834370813308,0.038279900756025054,0.020701105218941307
34,0.694711674871046,0.03804134066446829,-0.013506688666333228,0.05743277241442157,0.27080228840725284,-0.047488830498561785
35,0.3130481782277728,0.03211453390652724,-0.04544043033516468,0.13380325060281328,0.6009621518381209,-0.034495566907134956
36,0.03039312963029467,0.05395723105405453,-0.013494210174411547,0.16546914150760078,0.7827304803230045,-0.019057336664427327
37,-0.04580917739399809,0.1396639096019357,0.1311587024947179,0.12990395469928356,0.6595579617688009,-0.014469584579134498
38,0.0009840554979367033,0.25856102278534354,0.3315684519722332,0.059961840999086136,0.3640489157608865,-0.015112485733698278
39,0.03848428638214821,0.35439056680372083,0.4556792227479545,0.03988561543605673,0.07555818571163386,0.0359976990063241
40,0.019135638419486123,0.04594000621144728,0.24309747458882638,0.08065939589027465,0.015497869938348563,0.595659892505272
41,0.34571679722554977,0.0039740220841508744,0.1831183693707028,0.02836527869561717,0.021287812761948133,0.4175441326489326
42,0.7463447673823604,-0.0061883868487482285,0.09205508322502307,0.006579000027481352,-0.023415004924158378,0.1846252672515527
43,0.9335418179875785,-0.013311198903478483,0.015463305086974688,0.022556221987501512,0.01488818125092295,0.026854919637600227
44,0.7330820661849275,-0.015601465336654519,-0.026551934596190957,0.09803598528489094,0.1986639872763033,0.01235725109860042
45,0.3277424690115646,-0.008325377165671055,-0.039466332806772114,0.1911038322572186,0.46366833580829325,0.06526183608317448
46,0.02645638562177169,0.05343928557766903,-0.0026552287724119217,0.225393979826431,0.6045485862791339,0.09280769424830748
47,-0.05663364659300732,0.21996338577163554,0.11170688791582767,0.1681513026887746,0.48739039550081553,0.06942007297332475
48,-0.00946309748011126,0.4375727402348359,0.2630731716765241,0.06392227918057342,0.22491050889534236,0.019989629661280706
49,0.03041337934094479,0.5842785048070651,0.3585096069153056,0.020091771461112296,-0.027912348809912446,0.03460915149172861
50,0.015866459976557556,0.03705892525358728,0.50019519651914,0.05031095631341587,0.01792474368218122,0.37863552272615597
51,0.3197824844740487,0.016691089954898652,0.3797846759678657,0.010610975397818911,0.03660014890876251,0.2365384836375779
52,0.6914222046040037,0.033878379656062996,0.1772963587259077,0.011592216474623551,-0.0017390405935389097,0.0875516781253064
53,0.8651366936147069,0.03394098703012627,0.023097126671706186,0.05080689668787708,0.0014671264073088386,0.025544889200018295
54,0.6794471067847658,0.004527254245480783,-0.02954400822235395,0.14742258175611095,0.08252948961462725,0.11560303234389668
55,0.3039728627288935,-0.025505763544299453,-0.020419689807666064,0.2573670127611748,0.21590446672760344,0.268664465562556
56,0.02458850779778929,0.04108838686225341,0.011052754780104701,0.29073031089062884,0.29902245710945785,0.3335065378190066
57,-0.05363751358360916,0.28634616619971964,0.05917230911842983,0.20373803350664882,0.2586313399864837,0.2457470449409349
58,-0.011739079459795299,0.6198222385786196,0.11297072941471759,0.05518747468341417,0.14571092395392282,0.07805321959131606
59,0.023147655976552967,0.8313520797555017,0.1535274641489807,-0.017997966328412718,0.0044326554727334155,0.00552933153341173
60,0.0163737686228195,0.017851188531885553,0.7227235595443867,0.016859391368361287,0.02944796382003545,0.1967421352274471
61,0.2730027162239929,0.01881503713413757,0.5733314892446993,-0.011926639724418542,0.061821938260208875,0.08497013274482546
62,0.5833387042970033,0.06485919243260779,0.3043312695116368,0.011112676015390621,0.03244911105630466,0.003917769940966709
63,0.72828560766747,0.07570646366181089,0.0959633659285081,0.07759415756732224,0.011199229844633507,0.011251710662767755
64,0.5732806117391342,0.025262931660671173,0.016583713364857006,0.2072960028054069,0.013067266238185105,0.16450132226556502
65,0.2606915883999513,-0.03865223043025823,0.011759189033852396,0.35058174576908896,0.04418647822477917,0.3714225241941548
66,0.02856927490312075,0.020562431293063843,0.017967711111324086,0.39486321628068355,0.08358636659952123,0.45444569742843677
67,-0.03670581178134019,0.30697751089254655,0.01283943016812314,0.28077443101455635,0.1056226327503037,0.3304949494612076
68,-0.002528777499526902,0.7068038424947102,0.0002453729381988179,0.08500169990076267,0.11234684676276319,0.09814239608292141
69,0.023023089346971615,0.9574805622270566,0.005776468887314118,-0.02321229272560138,0.05789853355031849,-0.020969614590174324
70,0.016144961856309314,0.0019010559194819199,0.8680241208295785,0.0006593813462418829,0.031101966358533573,0.08217047842123326
71,0.19097193848364363,0.008201410036983048,0.7478295748103522,-0.021118948308537666,0.07483988304278166,-0.0007041783201146012
72,0.3953564773683305,0.06322735108740352,0.4972664659832712,0.018577990501861763,0.057991239014127394,-0.032404720679896415
73,0.49052689549491496,0.0798447998548461,0.28085760549963523,0.11528177179898125,0.03496631700739483,-0.0014697989099449194
74,0.38842508484170185,0.028491015706426148,0.14903774872442227,0.29564598308780243,0.010584571838290535,0.1278152261573079
75,0.18450689417832322,-0.04232006601732663,0.0689976704751627,0.4989019232059267,0.0038011238675822456,0.2861100821988265
76,0.03470995739158095,0.003738194685650731,0.01904363603850867,0.5750400445388312,0.023095245156918298,0.34437577026890115
77,-0.006426311814392988,0.26848115631371616,-0.008249013749807438,0.44180254521618645,0.05843700495801152,0.24596435834482688
78,0.016685626261351755,0.6433296153663415,-0.022358136441702064,0.19849713305991068,0.09690916133478333,0.06695231178728245
79,0.027361938816141906,0.8827052809510153,-0.012208075862645634,0.047333298712119776,0.06660318262174592,-0.011796395332582699
80,0.014426615908282925,-0.008533042128717472,0.9581378533668398,-0.0020606824689020087,0.023466945559861063,0.014565320485395605
81,0.09263728413829819,-0.0072483291497550395,0.89896933432452,-0.019444976238214173,0.07622570704088616,-0.041117161120315826
82,0.17202984346361827,0.043420439977415626,0.7150493751542775,0.03251031409441457,0.07318111503550384,-0.036172525698812796
83,0.2084712832085413,0.061882973108795425,0.5181620294392985,0.15882122662859416,0.06165511089774178,-0.00897970365013323
84,0.16875705483011672,0.021810027827870837,0.32291950826663074,0.3961324643302434,0.043343529486143506,0.04704375428723151
85,0.09303041119563427,-0.038696754224815555,0.13764454939448834,0.670237408657972,0.0381353048754951,0.09965451369701739
86,0.0405330858546214,-0.007478935990399838,0.01766375848639637,0.7880397149883172,0.05174854297327969,0.10950429514554283
87,0.02841743337694083,0.20063870733634648,-0.012300972977681929,0.6418658568747949,0.07019991411710524,0.07119401733811559
88,0.03919931224194778,0.4988008916034572,0.009603964573158041,0.35462092237695153,0.086464426696236,0.011327891446544891
89,0.03281711060549483,0.6978906512214247,0.04684215923682114,0.15907779989640147,0.04227124142896521,0.02109946406824348
90,-0.0024236753120441823,0.022239858884886943,0.9472965379045588,0.032818609055797865,-0.03211329081054537,0.03216602228237819
91,0.007823378772109868,0.018356023701389668,0.9360246474831042,0.018924942779570797,0.02185454084026428,-0.0029813018255164803
92,0.0009237186310304679,0.06004012945205184,0.815742074892724,0.07375242829727274,0.02776417432366096,0.0217777192339923
93,-0.003117464498900796,0.07750806391275572,0.6505753868579311,0.20883790089482085,0.026668564340527,0.03952364525936802
94,0.00024316980959390722,0.04964684113061818,0.4286529064404465,0.46485843774181773,0.019550176470270686,0.037039442111379106
95,0.01259678578563167,0.0032304416896004606,0.18665994482179674,0.7643791265378379,0.023153067532992178,0.009971546502931083
96,0.026615811954695118,0.022742741401722666,0.02985013653432489,0.9009718051617451,0.03497780386980598,-0.015162849671539358
97,0.034155851136622284,0.17411869334438734,0.004138439089829721,0.7587933929871311,0.035935882070762704,-0.00714427980908916
98,0.03632249366861781,0.3933889276243836,0.053667726697876866,0.46638344889901356,0.02709863933796086,0.023136613246028337
99,0.01951206153552454,0.5475535586573231,0.10906251620175797,0.2576923731854047,-0.029582671619001855,0.09574076880114446
