"doc_id","X1","X2","X3","X4","X5","X6","X7"
232,0.0022883295194508,0.0022883295194508,0.0022883295194508,0.0022883295194508,0.208237986270023,0.0022883295194508,0.780320366132723
233,0.00440528634361234,0.092511013215859,0.00440528634361234,0.709251101321586,0.180616740088106,0.00440528634361234,0.00440528634361234
234,0.0026525198938992,0.0026525198938992,0.347480106100796,0.0026525198938992,0.0026525198938992,0.0026525198938992,0.639257294429708
235,0.00258397932816537,0.51937984496124,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.0801033591731266,0.390180878552972
236,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.763713080168776,0.172995780590717,0.0464135021097046
237,0.0078740157480315,0.0078740157480315,0.0078740157480315,0.0078740157480315,0.0078740157480315,0.952755905511811,0.0078740157480315
238,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.00258397932816537,0.9328165374677,0.0542635658914729,0.00258397932816537
239,0.0056497175141243,0.0056497175141243,0.0056497175141243,0.0056497175141243,0.966101694915254,0.0056497175141243,0.0056497175141243
240,0.027027027027027,0.00245700245700246,0.00245700245700246,0.00245700245700246,0.223587223587224,0.00245700245700246,0.73955773955774
241,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.987152034261242,0.00214132762312634
242,0.0019723865877712,0.218934911242604,0.554240631163708,0.0019723865877712,0.0808678500986193,0.0019723865877712,0.140039447731755
243,0.506631299734748,0.0026525198938992,0.0026525198938992,0.0026525198938992,0.0026525198938992,0.0026525198938992,0.480106100795756
244,0.00483091787439614,0.246376811594203,0.101449275362319,0.632850241545894,0.00483091787439614,0.00483091787439614,0.00483091787439614
245,0.989601386481802,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293
246,0.767584097859327,0.00305810397553517,0.0336391437308868,0.00305810397553517,0.00305810397553517,0.0336391437308868,0.155963302752294
247,0.00205338809034908,0.0225872689938398,0.0225872689938398,0.00205338809034908,0.761806981519507,0.186858316221766,0.00205338809034908
248,0.00245700245700246,0.567567567567568,0.00245700245700246,0.00245700245700246,0.00245700245700246,0.42014742014742,0.00245700245700246
249,0.380352644836272,0.0277078085642317,0.430730478589421,0.00251889168765743,0.153652392947103,0.00251889168765743,0.00251889168765743
250,0.0056497175141243,0.0056497175141243,0.0056497175141243,0.627118644067797,0.0056497175141243,0.344632768361582,0.0056497175141243
251,0.0103092783505155,0.319587628865979,0.0103092783505155,0.628865979381443,0.0103092783505155,0.0103092783505155,0.0103092783505155
252,0.00288184438040346,0.00288184438040346,0.982708933717579,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.00288184438040346
253,0.0515970515970516,0.125307125307125,0.00245700245700246,0.00245700245700246,0.73955773955774,0.0761670761670762,0.00245700245700246
254,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.940074906367041,0.00374531835205993,0.0411985018726592
255,0.0383275261324042,0.00348432055749129,0.804878048780488,0.00348432055749129,0.00348432055749129,0.00348432055749129,0.142857142857143
256,0.62214983713355,0.0684039087947883,0.263843648208469,0.00325732899022801,0.00325732899022801,0.0358306188925081,0.00325732899022801
257,0.537473233404711,0.109207708779443,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.34475374732334
258,0.00159489633173844,0.00159489633173844,0.783094098883573,0.00159489633173844,0.00159489633173844,0.208931419457735,0.00159489633173844
259,0.00288184438040346,0.319884726224784,0.00288184438040346,0.00288184438040346,0.435158501440922,0.031700288184438,0.204610951008646
260,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.411167512690355,0.0050761421319797,0.563451776649746
261,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.827715355805243,0.00374531835205993,0.00374531835205993,0.153558052434457
262,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.937649880095923,0.0503597122302158,0.00239808153477218,0.00239808153477218
263,0.444933920704846,0.400881057268722,0.00440528634361234,0.136563876651982,0.00440528634361234,0.00440528634361234,0.00440528634361234
264,0.0036101083032491,0.0036101083032491,0.075812274368231,0.0036101083032491,0.0036101083032491,0.0036101083032491,0.906137184115524
265,0.0036101083032491,0.0036101083032491,0.0036101083032491,0.292418772563177,0.256317689530686,0.0397111913357401,0.40072202166065
266,0.0266836086404066,0.0520965692503177,0.00127064803049555,0.903430749682338,0.00127064803049555,0.00127064803049555,0.0139771283354511
267,0.986577181208054,0.00223713646532438,0.00223713646532438,0.00223713646532438,0.00223713646532438,0.00223713646532438,0.00223713646532438
268,0.320954907161804,0.6657824933687,0.0026525198938992,0.0026525198938992,0.0026525198938992,0.0026525198938992,0.0026525198938992
269,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.981072555205047,0.00315457413249211,0.00315457413249211,0.00315457413249211
270,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.378277153558052,0.00374531835205993,0.0411985018726592,0.565543071161049
271,0.0022883295194508,0.368421052631579,0.0022883295194508,0.0251716247139588,0.322654462242563,0.276887871853547,0.0022883295194508
272,0.00280112044817927,0.00280112044817927,0.00280112044817927,0.00280112044817927,0.983193277310924,0.00280112044817927,0.00280112044817927
273,0.0977917981072555,0.00315457413249211,0.00315457413249211,0.350157728706625,0.00315457413249211,0.0662460567823344,0.476340694006309
274,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.406340057636888,0.579250720461095
275,0.00280112044817927,0.170868347338936,0.00280112044817927,0.00280112044817927,0.00280112044817927,0.00280112044817927,0.815126050420168
276,0.00186219739292365,0.00186219739292365,0.299813780260708,0.00186219739292365,0.411545623836127,0.150837988826816,0.132216014897579
277,0.00598802395209581,0.00598802395209581,0.604790419161677,0.0658682634730539,0.00598802395209581,0.305389221556886,0.00598802395209581
278,0.00280112044817927,0.00280112044817927,0.00280112044817927,0.00280112044817927,0.815126050420168,0.11484593837535,0.0588235294117647
279,0.0225872689938398,0.00205338809034908,0.0225872689938398,0.00205338809034908,0.802874743326489,0.00205338809034908,0.145790554414784
280,0.305389221556886,0.305389221556886,0.00598802395209581,0.00598802395209581,0.365269461077844,0.00598802395209581,0.00598802395209581
281,0.00460829493087558,0.00460829493087558,0.972350230414747,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558
282,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.91044776119403,0.0149253731343284,0.0149253731343284,0.0149253731343284
283,0.00325732899022801,0.00325732899022801,0.947882736156352,0.00325732899022801,0.00325732899022801,0.0358306188925081,0.00325732899022801
284,0.170868347338936,0.030812324929972,0.00280112044817927,0.00280112044817927,0.170868347338936,0.478991596638655,0.142857142857143
285,0.00389105058365759,0.00389105058365759,0.120622568093385,0.821011673151751,0.0428015564202335,0.00389105058365759,0.00389105058365759
286,0.838616714697406,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.146974063400576,0.00288184438040346,0.00288184438040346
287,0.922077922077922,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013
288,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.383966244725738,0.59493670886076,0.00421940928270042
289,0.199341021416804,0.693574958813839,0.00164744645799012,0.0840197693574959,0.0181219110378913,0.00164744645799012,0.00164744645799012
290,0.00315457413249211,0.00315457413249211,0.160883280757098,0.00315457413249211,0.129337539432177,0.697160883280757,0.00315457413249211
291,0.00348432055749129,0.456445993031359,0.142857142857143,0.386759581881533,0.00348432055749129,0.00348432055749129,0.00348432055749129
292,0.00234192037470726,0.00234192037470726,0.00234192037470726,0.00234192037470726,0.00234192037470726,0.985948477751756,0.00234192037470726
293,0.00179533213644524,0.0736086175942549,0.00179533213644524,0.00179533213644524,0.00179533213644524,0.00179533213644524,0.917414721723519
294,0.192429022082019,0.00315457413249211,0.728706624605678,0.0662460567823344,0.00315457413249211,0.00315457413249211,0.00315457413249211
295,0.183462532299742,0.00258397932816537,0.493540051679587,0.31266149870801,0.00258397932816537,0.00258397932816537,0.00258397932816537
296,0.0291777188328912,0.0026525198938992,0.0026525198938992,0.0557029177718833,0.26790450928382,0.0291777188328912,0.612732095490716
297,0.0072992700729927,0.0072992700729927,0.0072992700729927,0.0072992700729927,0.0072992700729927,0.956204379562044,0.0072992700729927
298,0.0016750418760469,0.0016750418760469,0.755443886097152,0.0184254606365159,0.0184254606365159,0.169179229480737,0.0351758793969849
299,0.29957805907173,0.130801687763713,0.552742616033755,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042
300,0.237687366167024,0.751605995717345,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
301,0.198697068403909,0.100977198697068,0.100977198697068,0.133550488599349,0.42671009771987,0.0358306188925081,0.00325732899022801
302,0.00209643605870021,0.0649895178197065,0.00209643605870021,0.0230607966457023,0.840670859538784,0.0649895178197065,0.00209643605870021
303,0.175792507204611,0.031700288184438,0.00288184438040346,0.0893371757925072,0.00288184438040346,0.00288184438040346,0.694524495677233
304,0.00460829493087558,0.0967741935483871,0.00460829493087558,0.327188940092166,0.00460829493087558,0.511520737327189,0.0506912442396313
305,0.00305810397553517,0.920489296636086,0.00305810397553517,0.00305810397553517,0.00305810397553517,0.0642201834862385,0.00305810397553517
306,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.97752808988764
307,0.0036101083032491,0.0036101083032491,0.292418772563177,0.689530685920578,0.0036101083032491,0.0036101083032491,0.0036101083032491
308,0.0623145400593472,0.0326409495548961,0.804154302670623,0.0029673590504451,0.0919881305637982,0.0029673590504451,0.0029673590504451
309,0.00336700336700337,0.643097643097643,0.306397306397306,0.00336700336700337,0.00336700336700337,0.037037037037037,0.00336700336700337
310,0.0050761421319797,0.0050761421319797,0.461928934010152,0.0050761421319797,0.360406091370558,0.0050761421319797,0.157360406091371
311,0.518248175182482,0.0802919708029197,0.0072992700729927,0.372262773722628,0.0072992700729927,0.0072992700729927,0.0072992700729927
312,0.157360406091371,0.0050761421319797,0.0050761421319797,0.309644670050761,0.0050761421319797,0.512690355329949,0.0050761421319797
313,0.0743405275779376,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.913669064748201,0.00239808153477218,0.00239808153477218
314,0.198697068403909,0.654723127035831,0.0358306188925081,0.00325732899022801,0.0358306188925081,0.0684039087947883,0.00325732899022801
315,0.198879551820728,0.478991596638655,0.310924369747899,0.00280112044817927,0.00280112044817927,0.00280112044817927,0.00280112044817927
316,0.101449275362319,0.00483091787439614,0.00483091787439614,0.729468599033816,0.00483091787439614,0.00483091787439614,0.14975845410628
317,0.00234192037470726,0.00234192037470726,0.915690866510539,0.00234192037470726,0.00234192037470726,0.072599531615925,0.00234192037470726
318,0.0235546038543897,0.00214132762312634,0.21627408993576,0.387580299785867,0.00214132762312634,0.00214132762312634,0.366167023554604
319,0.0257611241217799,0.0960187353629976,0.00234192037470726,0.868852459016393,0.00234192037470726,0.00234192037470726,0.00234192037470726
320,0.0056497175141243,0.68361581920904,0.0056497175141243,0.0056497175141243,0.0056497175141243,0.288135593220339,0.0056497175141243
321,0.0658682634730539,0.0658682634730539,0.00598802395209581,0.844311377245509,0.00598802395209581,0.00598802395209581,0.00598802395209581
322,0.517564402810304,0.00234192037470726,0.00234192037470726,0.0257611241217799,0.00234192037470726,0.00234192037470726,0.447306791569087
323,0.00598802395209581,0.425149700598802,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.544910179640719,0.00598802395209581
324,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.563451776649746,0.411167512690355
325,0.906137184115524,0.0036101083032491,0.075812274368231,0.0036101083032491,0.0036101083032491,0.0036101083032491,0.0036101083032491
326,0.862407862407862,0.00245700245700246,0.00245700245700246,0.125307125307125,0.00245700245700246,0.00245700245700246,0.00245700245700246
327,0.829977628635347,0.00223713646532438,0.158836689038031,0.00223713646532438,0.00223713646532438,0.00223713646532438,0.00223713646532438
328,0.949526813880126,0.00315457413249211,0.00315457413249211,0.0347003154574133,0.00315457413249211,0.00315457413249211,0.00315457413249211
329,0.0658682634730539,0.00598802395209581,0.00598802395209581,0.125748502994012,0.00598802395209581,0.18562874251497,0.604790419161677
330,0.00251889168765743,0.00251889168765743,0.506297229219144,0.00251889168765743,0.00251889168765743,0.481108312342569,0.00251889168765743
331,0.410071942446043,0.00239808153477218,0.026378896882494,0.00239808153477218,0.026378896882494,0.50599520383693,0.026378896882494
332,0.0016750418760469,0.370184254606365,0.0016750418760469,0.0016750418760469,0.0016750418760469,0.6214405360134,0.0016750418760469
333,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.0358306188925081,0.00325732899022801,0.947882736156352,0.00325732899022801
334,0.00680272108843537,0.346938775510204,0.00680272108843537,0.142857142857143,0.00680272108843537,0.482993197278912,0.00680272108843537
335,0.00934579439252337,0.383177570093458,0.00934579439252337,0.00934579439252337,0.00934579439252337,0.570093457943925,0.00934579439252337
336,0.00239808153477218,0.00239808153477218,0.24220623501199,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.745803357314149
337,0.547683923705722,0.138964577656676,0.0299727520435967,0.00272479564032698,0.00272479564032698,0.166212534059945,0.111716621253406
338,0.0383275261324042,0.00348432055749129,0.00348432055749129,0.00348432055749129,0.526132404181185,0.00348432055749129,0.421602787456446
339,0.0558375634517767,0.0050761421319797,0.0050761421319797,0.360406091370558,0.0050761421319797,0.563451776649746,0.0050761421319797
340,0.0358306188925081,0.133550488599349,0.45928338762215,0.00325732899022801,0.361563517915309,0.00325732899022801,0.00325732899022801
341,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.596439169139466,0.388724035608309,0.0029673590504451
342,0.665369649805448,0.00389105058365759,0.0428015564202335,0.276264591439689,0.00389105058365759,0.00389105058365759,0.00389105058365759
343,0.0050761421319797,0.0558375634517767,0.0050761421319797,0.0050761421319797,0.918781725888325,0.0050761421319797,0.0050761421319797
344,0.00315457413249211,0.949526813880126,0.00315457413249211,0.0347003154574133,0.00315457413249211,0.00315457413249211,0.00315457413249211
345,0.0072992700729927,0.0072992700729927,0.0072992700729927,0.0072992700729927,0.956204379562044,0.0072992700729927,0.0072992700729927
346,0.00680272108843537,0.00680272108843537,0.891156462585034,0.00680272108843537,0.0748299319727891,0.00680272108843537,0.00680272108843537
347,0.00389105058365759,0.859922178988327,0.00389105058365759,0.00389105058365759,0.00389105058365759,0.00389105058365759,0.120622568093385
348,0.898089171974522,0.00636942675159236,0.00636942675159236,0.0700636942675159,0.00636942675159236,0.00636942675159236,0.00636942675159236
349,0.00374531835205993,0.00374531835205993,0.191011235955056,0.00374531835205993,0.00374531835205993,0.565543071161049,0.228464419475655
350,0.0336391437308868,0.00305810397553517,0.00305810397553517,0.0948012232415902,0.492354740061162,0.00305810397553517,0.370030581039755
351,0.848101265822785,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.130801687763713,0.00421940928270042,0.00421940928270042
352,0.0678336980306346,0.00218818380743982,0.00218818380743982,0.00218818380743982,0.636761487964989,0.00218818380743982,0.286652078774617
353,0.0036101083032491,0.256317689530686,0.0036101083032491,0.328519855595668,0.0036101083032491,0.0036101083032491,0.40072202166065
354,0.837259100642398,0.00214132762312634,0.00214132762312634,0.0235546038543897,0.00214132762312634,0.130620985010707,0.00214132762312634
355,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.972350230414747
356,0.00404858299595142,0.246963562753036,0.449392712550607,0.00404858299595142,0.0445344129554656,0.00404858299595142,0.246963562753036
357,0.0383275261324042,0.00348432055749129,0.142857142857143,0.212543554006969,0.00348432055749129,0.0731707317073171,0.526132404181185
358,0.0016750418760469,0.989949748743719,0.0016750418760469,0.0016750418760469,0.0016750418760469,0.0016750418760469,0.0016750418760469
359,0.00280112044817927,0.00280112044817927,0.00280112044817927,0.00280112044817927,0.030812324929972,0.00280112044817927,0.955182072829132
360,0.00389105058365759,0.470817120622568,0.00389105058365759,0.159533073929961,0.00389105058365759,0.00389105058365759,0.35408560311284
361,0.834101382488479,0.00460829493087558,0.00460829493087558,0.142857142857143,0.00460829493087558,0.00460829493087558,0.00460829493087558
362,0.755102040816327,0.00680272108843537,0.0748299319727891,0.142857142857143,0.00680272108843537,0.00680272108843537,0.00680272108843537
363,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.961783439490446,0.00636942675159236
364,0.0786516853932584,0.752808988764045,0.153558052434457,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993
365,0.00305810397553517,0.00305810397553517,0.46177370030581,0.125382262996942,0.00305810397553517,0.400611620795107,0.00305810397553517
366,0.00680272108843537,0.00680272108843537,0.0748299319727891,0.00680272108843537,0.00680272108843537,0.27891156462585,0.619047619047619
367,0.0103092783505155,0.938144329896907,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155
368,0.724288840262582,0.00218818380743982,0.00218818380743982,0.0897155361050328,0.00218818380743982,0.155361050328228,0.0240700218818381
369,0.00272479564032698,0.247956403269755,0.656675749318801,0.0299727520435967,0.0299727520435967,0.00272479564032698,0.0299727520435967
370,0.00421940928270042,0.00421940928270042,0.130801687763713,0.552742616033755,0.29957805907173,0.00421940928270042,0.00421940928270042
